Associated Dates,Spend,Revenue,Visits,Impressions,Clicks,Conversions,Pageviews,Unique Visitors,UPO,Campaign Category,Ad Group,Ad Name,Last Touch Channel,Size,Color,Device,Subchannel,Campaign Name,Retail Tier,Retail Campaign Type,Video Spend,Video Impressions,Link Clicks,Engagements,Video Views,Video Completions
12/4/2020,1,3.13,2144,0,1,57.91186674,6949,1973,2.3,General,Outerwear,Denim Jeans,Email,XXL,Black,Mobile,affiliates,,,,0,0,0,0,0,0
12/4/2020,260.7724736,887.6,1093,0,1248,35.16430763,5825,995,1.7,General,Accessories,Women's Boots,Other,XL,Green,Tablet,other,,,,0,0,0,0,0,0
12/4/2020,1,3.04,1568,53476,664,125.9200823,4688,1451,2.7,General,Men's Clothing,Workwear Pants,Paid Search,M,Red,Desktop,paidsearch-retailpmax,,,,0,0,0,0,0,0
12/4/2020,1,2.44,1144,0,1288,728.8184677,5807,987,2.2,General,Men's Clothing,Hooded Sweatshirt,Display,M,Blue,Tablet,display-retargeting,,,,0,0,0,0,0,0
12/4/2020,401.4326555,930.26,2286,4363,246,667.7016924,8191,2013,2.7,General,Outerwear,Workwear Pants,Other,XXL,Black,Desktop,other,,,,0,0,0,0,0,0
12/4/2020,1613.429091,3339.74,3203,79893,1,0,8703,2994,2.6,General,Accessories,Hooded Sweatshirt,Other,XL,Yellow,Tablet,other,,,,0,0,0,0,0,0
12/4/2020,604.1571259,1305.15,2998,0,911,0,10330,2438,1.5,General,Women's Clothing,Women's Boots,Video,XXL,White,Tablet,video-branding,,,,1,1,1186,308,1,1
12/4/2020,414.8600143,833.07,2319,87970,1,97.90790914,7342,1949,2.9,General,Accessories,Women's Boots,Paid Search,L,Green,Mobile,paidsearch-local,,,,0,0,0,0,0,0
12/4/2020,1058.550161,1947.6,1596,48094,1,190.2083215,5687,1473,1.8,General,Outerwear,Women's Boots,Social Media,M,Yellow,Mobile,paidsocial-prospecting,,,,0,0,0,0,0,0
12/4/2020,1,2.78,993,17991,1,575.0998318,4773,948,2.5,General,Outerwear,Workwear Pants,Email,L,Black,Mobile,affiliates,,,,0,0,0,0,0,0
12/4/2020,585.4748561,1495.8,2243,0,1,0,7660,1976,1.5,General,Women's Clothing,Hooded Sweatshirt,Email,XL,Blue,Mobile,affiliates,,,,0,0,0,0,0,0
12/5/2020,146.445354,232.52,2540,0,1,0,12295,2394,1.6,General,Outerwear,Women's Boots,Email,L,Green,Desktop,affiliates,,,,0,0,0,0,0,0
12/5/2020,1,2.55,2893,0,187,0,15158,2606,1.3,General,Accessories,Hooded Sweatshirt,Video,XXL,Red,Mobile,video-prospecting,,,,1,1,1,637,1394,889
12/5/2020,1,2.04,2349,0,1,246.8696734,9017,2086,1.7,General,Accessories,Hooded Sweatshirt,Other,XL,Black,Tablet,other,,,,0,0,0,0,0,0
12/5/2020,1,1.9,2254,4423,587,161.7574308,11715,2080,2.1,General,Outerwear,Denim Jeans,Social Media,M,White,Tablet,paidsocial-prospecting,,,,0,0,0,0,0,0
12/5/2020,703.4635017,1572.4,2220,37514,585,168.5769789,6945,2103,1.1,General,Men's Clothing,Hooded Sweatshirt,Paid Search,XXL,Yellow,Tablet,paidsearch-brand,,,,0,0,0,0,0,0
12/5/2020,199.1318599,632.18,2222,6427,1,0,7632,1866,2.7,General,Men's Clothing,Men's Jacket,Paid Search,M,Blue,Mobile,paidsearch-pmax,,,,0,0,0,0,0,0
12/5/2020,32.07709486,54.08,2341,59705,909,524.0195507,11576,1996,2.9,General,Accessories,Hooded Sweatshirt,Email,XXL,White,Desktop,affiliates,,,,0,0,0,0,0,0
12/5/2020,566.8741415,1921.35,1814,0,1,23.09964193,10555,1801,2.7,General,Women's Clothing,Men's Jacket,Video,S,Green,Mobile,video-branding,,,,1389.61814,16693,616,404,22,1
12/5/2020,1,2.52,2009,36891,1,277.9012847,6734,1949,3,General,Men's Clothing,Beanie Hat,Display,S,Red,Desktop,display-prospecting,,,,0,0,0,0,0,0
12/5/2020,1938.726016,4329.13,3014,0,293,136.4819273,11994,2533,2,General,Women's Clothing,Hooded Sweatshirt,Other,M,Yellow,Mobile,other,,,,0,0,0,0,0,0
12/5/2020,1,2.69,1831,93578,201,258.4355178,5956,1555,1.5,General,Women's Clothing,Women's Boots,Paid Search,XL,Blue,Mobile,paidsearch-pmax,,,,0,0,0,0,0,0
12/5/2020,1,2.45,2840,18364,1263,0,10774,2273,2.3,General,Men's Clothing,Beanie Hat,Social Media,L,Yellow,Desktop,paidsocial-prospecting,,,,0,0,0,0,0,0
12/6/2020,167.0461811,323.87,1977,0,1,147.881345,10759,1938,1.4,General,Men's Clothing,Beanie Hat,Video,S,White,Tablet,video-prospecting,,,,624.772978,10969,334,1,1,685
12/6/2020,261.0266662,798.34,1584,13908,1,0,4369,1579,1.3,General,Women's Clothing,Beanie Hat,Video,L,Blue,Desktop,video-prospecting,,,,1,1,144,1,616,818
12/6/2020,472.5416442,1561.85,2354,33445,791,0,9141,2053,2.3,General,Accessories,Hooded Sweatshirt,Paid Search,XXL,Blue,Tablet,paidsearch-local,,,,0,0,0,0,0,0
12/6/2020,255.839845,620.57,1418,0,1,0,3413,1349,1.8,General,Women's Clothing,Women's Boots,Paid Search,L,Green,Tablet,paidsearch-retailpmax,,,,0,0,0,0,0,0
12/6/2020,736.600735,1234.73,2513,0,901,0,11941,2438,1.5,General,Men's Clothing,Denim Jeans,Social Media,XXL,White,Desktop,paidsocial-retargeting,,,,0,0,0,0,0,0
12/6/2020,1,3.4,947,67698,1,0,5132,791,1.1,General,Accessories,Men's Jacket,Social Media,L,Yellow,Desktop,paidsocial-prospecting,,,,0,0,0,0,0,0
12/6/2020,471.6821152,1578.27,1237,27557,1458,135.7983565,7223,1070,1.7,General,Women's Clothing,Hooded Sweatshirt,Video,XXL,Red,Tablet,video-branding,,,,1,115374,1701,1,1,592
12/6/2020,316.7593068,525.39,1654,24575,539,0,9800,1497,1.2,General,Men's Clothing,Denim Jeans,Social Media,XXL,Black,Mobile,paidsocial-retargeting,,,,0,0,0,0,0,0
12/6/2020,1,3.32,2584,0,455,204.3537805,10432,2255,2.4,General,Women's Clothing,Women's Boots,Email,S,Blue,Tablet,affiliates,,,,0,0,0,0,0,0
12/6/2020,363.9608337,1032.67,1231,78113,262,13.34824395,5497,1051,1.3,General,Men's Clothing,Women's Boots,Video,S,Blue,Tablet,video-prospecting,,,,1,73557,1,1,558,467
12/6/2020,1,2.85,2281,0,745,0,10347,1969,1.6,General,Accessories,Workwear Pants,Video,S,Blue,Desktop,video-branding,,,,1217.798983,1,1,1,247,57
12/6/2020,570.00231,1334.98,3164,0,30,0,7583,2588,2.6,General,Accessories,Men's Jacket,Display,L,White,Desktop,display-retargeting,,,,0,0,0,0,0,0
12/6/2020,226.8929802,344.29,2263,46708,1,74.86626444,5326,1903,1.4,General,Accessories,Beanie Hat,Video,M,Yellow,Mobile,video-branding,,,,1,1,1,700,1318,1
12/6/2020,455.4622135,1281.27,2519,0,1613,70.56163959,10999,2299,1.6,General,Women's Clothing,Men's Jacket,Display,M,White,Tablet,display-prospecting,,,,0,0,0,0,0,0
12/6/2020,966.2315955,2413.03,2439,0,438,0,12073,2167,1.1,General,Accessories,Workwear Pants,Paid Search,L,Black,Tablet,paidsearch-retail,,,,0,0,0,0,0,0
12/6/2020,1291.649235,2560.38,3375,0,1,351.8671022,18093,2729,1.5,General,Outerwear,Women's Boots,Paid Search,M,White,Mobile,paidsearch-nonbrand,,,,0,0,0,0,0,0
12/7/2020,297.098656,561.85,2785,63427,493,164.8718496,12593,2757,1.1,General,Outerwear,Hooded Sweatshirt,Other,L,Blue,Mobile,other,,,,0,0,0,0,0,0
12/7/2020,213.049773,346.82,1899,27394,1,0,8091,1681,1.1,General,Women's Clothing,Beanie Hat,Display,L,Yellow,Desktop,display-retargeting,,,,0,0,0,0,0,0
12/7/2020,627.4994377,2187.14,1831,0,754,0,8859,1543,2.9,General,Men's Clothing,Women's Boots,Paid Search,S,Red,Desktop,paidsearch-shopping,,,,0,0,0,0,0,0
12/7/2020,1081.435676,2095.35,1239,0,388,311.4331727,3633,1003,1.4,General,Women's Clothing,Women's Boots,Social Media,M,Blue,Mobile,paidsocial-retargeting,,,,0,0,0,0,0,0
12/8/2020,1,2.98,1729,0,1,0,7830,1642,1.4,General,Outerwear,Hooded Sweatshirt,Email,L,Yellow,Desktop,affiliates,,,,0,0,0,0,0,0
12/8/2020,1,2.89,3254,14940,425,0,18440,3162,1.8,General,Accessories,Workwear Pants,Display,XL,Green,Mobile,display-retargeting,,,,0,0,0,0,0,0
12/8/2020,1,2.84,996,96422,1432,447.5474063,5002,885,2.7,General,Men's Clothing,Hooded Sweatshirt,Video,XL,Green,Mobile,video-prospecting,,,,124.8545569,26340,1,431,242,23
12/9/2020,1,2.3,2469,0,836,332.7529813,14076,2371,2.3,General,Women's Clothing,Hooded Sweatshirt,Email,XL,Red,Desktop,affiliates,,,,0,0,0,0,0,0
12/9/2020,1,2.71,3025,0,312,0,11236,2862,2.7,General,Outerwear,Women's Boots,Email,XXL,Yellow,Mobile,affiliates,,,,0,0,0,0,0,0
12/9/2020,1,3.27,1062,0,918,0,4446,978,1.3,General,Outerwear,Hooded Sweatshirt,Other,S,Red,Tablet,other,,,,0,0,0,0,0,0
12/9/2020,1,3.44,2875,18819,1,13.94211783,8653,2822,2.3,General,Accessories,Denim Jeans,Email,M,Green,Desktop,affiliates,,,,0,0,0,0,0,0
12/9/2020,1,3.23,1597,0,180,0,7700,1364,1.5,General,Outerwear,Hooded Sweatshirt,Other,S,Red,Tablet,other,,,,0,0,0,0,0,0
12/9/2020,612.567342,1769.42,948,44729,753,0,3745,810,2.5,General,Men's Clothing,Women's Boots,Video,XXL,Black,Mobile,video-prospecting,,,,335.9366723,1,249,1,1,1
12/9/2020,1,2.37,1642,0,446,330.4216934,9447,1464,2.9,General,Accessories,Denim Jeans,Paid Search,XL,Red,Desktop,paidsearch-nonbrand,,,,0,0,0,0,0,0
12/9/2020,99.80546502,158.83,2693,24533,1,271.6337909,8858,2314,1.6,General,Men's Clothing,Hooded Sweatshirt,Video,L,Yellow,Mobile,video-prospecting,,,,168.0105141,1,134,1,990,1383
12/9/2020,1,2.84,3489,37131,1,0,14018,2889,1.4,General,Accessories,Men's Jacket,Video,L,Green,Mobile,video-prospecting,,,,1,1,782,174,795,382
12/9/2020,1,2.78,3445,0,1,0,16684,2865,2.4,General,Outerwear,Men's Jacket,Video,XXL,Blue,Tablet,video-branding,,,,1,1,1,1,305,680
12/9/2020,1,2.43,730,0,116,0,3989,727,2.9,General,Outerwear,Beanie Hat,Other,M,Green,Desktop,other,,,,0,0,0,0,0,0
12/9/2020,283.5544224,566.84,1152,0,985,131.1888664,3862,1016,1,General,Men's Clothing,Hooded Sweatshirt,Other,XXL,Blue,Desktop,other,,,,0,0,0,0,0,0
12/9/2020,506.5203115,820.53,1893,55014,311,0,4420,1591,1,General,Women's Clothing,Women's Boots,Social Media,L,Red,Desktop,paidsocial-branding,,,,0,0,0,0,0,0
12/9/2020,1,3.49,2519,79164,14,17.82912038,8946,2307,2,General,Accessories,Workwear Pants,Other,XXL,Green,Desktop,other,,,,0,0,0,0,0,0
12/9/2020,1,2.45,1071,34541,248,0,2553,877,2.7,General,Accessories,Women's Boots,Social Media,L,Red,Tablet,paidsocial-retargeting,,,,0,0,0,0,0,0
12/9/2020,453.5867345,1459.22,1650,80677,1,0,5981,1476,2.4,General,Accessories,Denim Jeans,Social Media,L,Green,Mobile,paidsocial-retargeting,,,,0,0,0,0,0,0
12/9/2020,195.5757113,301.24,726,77442,1,0,3425,615,1.8,General,Outerwear,Women's Boots,Social Media,L,Yellow,Mobile,paidsocial-branding,,,,0,0,0,0,0,0
12/9/2020,1,2.72,3022,0,1,258.2750615,10873,2923,1.8,General,Outerwear,Hooded Sweatshirt,Display,S,Red,Tablet,display-prospecting,,,,0,0,0,0,0,0
12/10/2020,1081.21522,2202.42,2039,56360,1,166.2429716,11329,1994,2.4,General,Outerwear,Hooded Sweatshirt,Paid Search,S,Black,Mobile,paidsearch-pmax,,,,0,0,0,0,0,0
12/10/2020,1,2.06,1418,101286,1,0,3752,1333,1.9,General,Men's Clothing,Beanie Hat,Paid Search,S,Red,Desktop,paidsearch-retail,,,,0,0,0,0,0,0
12/10/2020,1142.426824,2581.24,2331,0,283,228.2654758,11097,2164,1.3,General,Outerwear,Denim Jeans,Paid Search,XXL,White,Desktop,paidsearch-retail,,,,0,0,0,0,0,0
12/10/2020,1,1.51,832,51540,1,595.4143548,2902,692,2.2,General,Accessories,Workwear Pants,Other,S,Black,Mobile,other,,,,0,0,0,0,0,0
12/10/2020,1,2.26,2873,15535,507,0,11879,2512,1.8,General,Outerwear,Hooded Sweatshirt,Social Media,XL,Green,Tablet,paidsocial-prospecting,,,,0,0,0,0,0,0
12/10/2020,2031.130325,5997.31,754,78060,418,128.6746502,3747,656,1.5,General,Women's Clothing,Hooded Sweatshirt,Video,S,Red,Mobile,video-branding,,,,1,1,256,474,1432,1
12/10/2020,1,2.8,2182,0,1066,370.6529858,5506,2046,2.9,General,Men's Clothing,Hooded Sweatshirt,Video,M,Green,Mobile,video-prospecting,,,,456.3856589,106937,1,1,1044,1255
12/10/2020,1,2.58,2767,0,308,0,8704,2456,2.2,General,Outerwear,Beanie Hat,Email,L,Green,Mobile,affiliates,,,,0,0,0,0,0,0
12/10/2020,1,2.89,1226,55468,767,0,4461,1050,2.6,General,Accessories,Men's Jacket,Email,XXL,Blue,Tablet,affiliates,,,,0,0,0,0,0,0
12/10/2020,1,2.95,1483,0,1166,0,7821,1338,1.6,General,Men's Clothing,Men's Jacket,Paid Search,M,White,Tablet,paidsearch-shopping,,,,0,0,0,0,0,0
12/10/2020,1,2.06,2022,0,1,0,4232,1872,1.4,General,Outerwear,Men's Jacket,Other,XL,Yellow,Mobile,other,,,,0,0,0,0,0,0
12/10/2020,650.6688362,1601.88,3117,34387,1,59.43725195,17876,2821,1.7,General,Women's Clothing,Workwear Pants,Paid Search,XL,Blue,Tablet,paidsearch-local,,,,0,0,0,0,0,0
12/10/2020,457.4439288,727.05,990,0,1,41.72884566,2942,860,1.1,General,Men's Clothing,Men's Jacket,Other,L,Blue,Mobile,other,,,,0,0,0,0,0,0
12/11/2020,1,2.11,800,24589,1110,532.1547947,3420,690,1.1,General,Outerwear,Workwear Pants,Video,XXL,Green,Desktop,video-branding,,,,1,31137,748,1007,1,1
12/11/2020,1,2.13,1290,11668,973,9.010018674,6118,1286,1.6,General,Outerwear,Workwear Pants,Display,M,White,Mobile,display-retargeting,,,,0,0,0,0,0,0
12/11/2020,1116.665702,3014.18,2302,51127,65,39.84523697,9353,2097,2.2,General,Men's Clothing,Women's Boots,Social Media,XL,Yellow,Tablet,paidsocial-retargeting,,,,0,0,0,0,0,0
12/11/2020,1,2.78,1007,0,1,334.286122,4082,939,2.7,General,Outerwear,Hooded Sweatshirt,Display,XXL,White,Desktop,display-retargeting,,,,0,0,0,0,0,0
12/11/2020,257.9793175,740.16,2713,0,695,310.4738565,15004,2628,2,General,Women's Clothing,Beanie Hat,Email,L,Green,Tablet,affiliates,,,,0,0,0,0,0,0
12/11/2020,1,2.42,3130,3877,782,0,14180,2652,1.6,General,Women's Clothing,Denim Jeans,Paid Search,L,Yellow,Tablet,paidsearch-retailpmax,,,,0,0,0,0,0,0
12/11/2020,511.5169425,1368.11,1188,30299,1,0,5363,1016,1.6,General,Women's Clothing,Hooded Sweatshirt,Email,L,Black,Tablet,affiliates,,,,0,0,0,0,0,0
12/11/2020,1,2.47,2453,0,968,0,11858,2005,1.9,General,Women's Clothing,Denim Jeans,Other,XL,Black,Mobile,other,,,,0,0,0,0,0,0
12/11/2020,1,2.77,2808,70933,1,0,6132,2684,2.1,General,Women's Clothing,Men's Jacket,Email,L,White,Desktop,affiliates,,,,0,0,0,0,0,0
12/11/2020,86.41284394,281.41,3177,0,1,6.297135144,15751,3132,1.7,General,Men's Clothing,Hooded Sweatshirt,Email,XL,Yellow,Mobile,affiliates,,,,0,0,0,0,0,0
12/11/2020,1,3.12,2554,9527,1,172.0083246,8759,2468,2.8,General,Men's Clothing,Hooded Sweatshirt,Paid Search,M,Yellow,Desktop,paidsearch-pmax,,,,0,0,0,0,0,0
12/11/2020,63.29267876,101.33,1008,0,1,55.22201231,2696,899,1.6,General,Accessories,Beanie Hat,Social Media,M,Red,Desktop,paidsocial-retargeting,,,,0,0,0,0,0,0
12/11/2020,1738.099109,3600.04,1266,0,1,369.4752424,2735,1144,2.8,General,Accessories,Hooded Sweatshirt,Paid Search,L,Black,Tablet,paidsearch-pmax,,,,0,0,0,0,0,0
12/11/2020,196.7180573,349.8,2673,65894,1,0,12541,2597,2.4,General,Accessories,Workwear Pants,Paid Search,L,Red,Mobile,paidsearch-nonbrand,,,,0,0,0,0,0,0
12/11/2020,1,1.8,1673,0,105,377.5876898,9960,1419,1.7,General,Women's Clothing,Workwear Pants,Social Media,XXL,Blue,Mobile,paidsocial-retargeting,,,,0,0,0,0,0,0
12/11/2020,1,2,1004,7480,676,8.555220686,4778,940,2.2,General,Outerwear,Workwear Pants,Display,XL,White,Desktop,display-retargeting,,,,0,0,0,0,0,0
12/11/2020,1238.380331,3743.32,1261,26755,1,0,5876,1105,2.5,General,Men's Clothing,Hooded Sweatshirt,Display,M,Blue,Tablet,display-prospecting,,,,0,0,0,0,0,0
12/11/2020,338.9692234,900.42,1742,81546,1,0,10108,1646,2.9,General,Outerwear,Women's Boots,Paid Search,XL,Red,Tablet,paidsearch-shopping,,,,0,0,0,0,0,0
12/11/2020,1,2.79,1198,733,457,0,3828,974,2.7,General,Men's Clothing,Workwear Pants,Other,S,Black,Desktop,other,,,,0,0,0,0,0,0
12/11/2020,1,2.49,2249,0,1,60.15348994,7546,2241,2.8,General,Accessories,Denim Jeans,Social Media,M,Blue,Desktop,paidsocial-branding,,,,0,0,0,0,0,0
12/11/2020,1489.599276,4463.81,3240,0,1,0,8355,3160,1.8,General,Women's Clothing,Workwear Pants,Other,L,Red,Mobile,other,,,,0,0,0,0,0,0
12/11/2020,1,2.76,791,57626,1,0,1690,691,1.6,General,Accessories,Workwear Pants,Social Media,L,Green,Desktop,paidsocial-branding,,,,0,0,0,0,0,0
12/11/2020,1,2.03,1090,3683,1,0,6054,902,2.5,General,Outerwear,Beanie Hat,Display,L,Green,Mobile,display-prospecting,,,,0,0,0,0,0,0
12/11/2020,1,3.19,1418,0,1,0,3260,1263,1.6,General,Women's Clothing,Workwear Pants,Other,XL,Black,Tablet,other,,,,0,0,0,0,0,0
12/11/2020,107.9437636,323.4,1897,51705,214,0,11000,1598,1.9,General,Accessories,Women's Boots,Paid Search,S,Black,Mobile,paidsearch-shopping,,,,0,0,0,0,0,0
12/11/2020,594.3752912,1258.46,980,0,1,0,2619,868,1.5,General,Accessories,Workwear Pants,Email,S,Red,Mobile,affiliates,,,,0,0,0,0,0,0
12/11/2020,1,3.04,3354,28444,342,0,7750,3144,2.6,General,Men's Clothing,Hooded Sweatshirt,Paid Search,L,White,Tablet,paidsearch-nonbrand,,,,0,0,0,0,0,0
12/12/2020,1,2.63,1689,38808,327,0,6502,1360,1.7,General,Outerwear,Beanie Hat,Display,S,Red,Mobile,display-retargeting,,,,0,0,0,0,0,0
12/12/2020,1,2.83,1719,58082,1,159.6400895,4521,1382,2.1,General,Men's Clothing,Workwear Pants,Video,XXL,Blue,Tablet,video-branding,,,,82.5488957,16333,266,1,642,769
12/12/2020,1,2.34,2975,38271,641,0,11859,2500,1.8,General,Accessories,Women's Boots,Social Media,XL,Green,Desktop,paidsocial-branding,,,,0,0,0,0,0,0
12/12/2020,1,3.03,794,0,1,0,1704,683,2.2,General,Outerwear,Hooded Sweatshirt,Other,XXL,Black,Tablet,other,,,,0,0,0,0,0,0
12/12/2020,1,2.89,1284,0,156,260.5514508,6361,1166,1.6,General,Outerwear,Beanie Hat,Video,XXL,White,Mobile,video-branding,,,,1,1,238,1,1,41
12/12/2020,1582.376588,4693.23,3144,0,498,17.13725582,14032,2700,1.6,General,Accessories,Women's Boots,Display,XL,Red,Tablet,display-prospecting,,,,0,0,0,0,0,0
12/12/2020,1,1.59,3009,0,1,202.0690404,9284,2421,1.6,General,Women's Clothing,Denim Jeans,Social Media,XXL,Green,Desktop,paidsocial-retargeting,,,,0,0,0,0,0,0
12/12/2020,408.9867189,775.84,3088,0,1,0,8543,2911,2.8,General,Outerwear,Beanie Hat,Other,S,Green,Desktop,other,,,,0,0,0,0,0,0
12/12/2020,937.6327704,2333.42,2923,104054,135,121.9823002,17058,2468,2.8,General,Women's Clothing,Denim Jeans,Paid Search,L,Red,Mobile,paidsearch-shopping,,,,0,0,0,0,0,0
12/12/2020,1,1.94,2025,63659,361,0,5673,1664,1.2,General,Men's Clothing,Beanie Hat,Paid Search,M,Green,Tablet,paidsearch-local,,,,0,0,0,0,0,0
12/13/2020,1,3.18,1865,0,856,0,6334,1810,2.7,General,Accessories,Denim Jeans,Other,XXL,Red,Tablet,other,,,,0,0,0,0,0,0
12/13/2020,1,2.09,1317,0,1,0,7228,1237,3,General,Women's Clothing,Workwear Pants,Social Media,XXL,Yellow,Mobile,paidsocial-retargeting,,,,0,0,0,0,0,0
12/13/2020,1,2.12,1470,80081,1,0,7776,1325,2.1,General,Outerwear,Women's Boots,Other,XL,Red,Desktop,other,,,,0,0,0,0,0,0
12/13/2020,707.884958,1137.74,2066,0,1,92.77103278,12108,2064,2.3,General,Women's Clothing,Denim Jeans,Email,XXL,Black,Tablet,affiliates,,,,0,0,0,0,0,0
12/13/2020,1,3.43,1853,39775,632,97.85897154,4114,1580,2.8,General,Women's Clothing,Women's Boots,Social Media,L,Blue,Desktop,paidsocial-branding,,,,0,0,0,0,0,0
12/13/2020,1,1.84,2728,0,642,307.1033529,6819,2527,1.1,General,Accessories,Men's Jacket,Email,L,Green,Tablet,affiliates,,,,0,0,0,0,0,0
12/13/2020,1,2.42,3108,38523,1,21.89373223,18595,2631,2.1,General,Women's Clothing,Workwear Pants,Other,XL,Red,Tablet,other,,,,0,0,0,0,0,0
12/13/2020,234.3029306,681.59,1529,0,1,0,5464,1282,2,General,Men's Clothing,Workwear Pants,Paid Search,XXL,White,Tablet,paidsearch-retail,,,,0,0,0,0,0,0
12/13/2020,1,2.12,1390,23580,439,111.9688594,6079,1148,1.3,General,Women's Clothing,Workwear Pants,Display,XXL,Green,Desktop,display-retargeting,,,,0,0,0,0,0,0
12/13/2020,1,1.54,3095,0,1162,339.0317922,8043,2513,2.6,General,Outerwear,Denim Jeans,Paid Search,XXL,Green,Mobile,paidsearch-local,,,,0,0,0,0,0,0
12/13/2020,1,1.95,913,127516,1,0,4654,822,3,General,Accessories,Women's Boots,Other,S,Yellow,Tablet,other,,,,0,0,0,0,0,0
12/13/2020,597.4450742,965.21,1966,55304,1,744.9645444,11775,1678,1.8,General,Women's Clothing,Workwear Pants,Email,L,Blue,Tablet,affiliates,,,,0,0,0,0,0,0
12/13/2020,1,2.56,1568,12675,131,340.5433528,7254,1356,1.6,General,Accessories,Men's Jacket,Video,M,Yellow,Tablet,video-branding,,,,1281.872395,93415,1,582,178,509
12/13/2020,1054.858134,2479.58,764,76340,1162,817.4008799,1757,619,2.7,General,Men's Clothing,Denim Jeans,Other,M,Red,Desktop,other,,,,0,0,0,0,0,0
12/13/2020,1,1.75,1294,101585,840,31.01474489,4037,1064,1.2,General,Accessories,Hooded Sweatshirt,Display,S,White,Desktop,display-prospecting,,,,0,0,0,0,0,0
12/13/2020,216.4718306,727.53,2331,0,144,0,5954,2323,1.3,General,Accessories,Men's Jacket,Video,XL,Black,Tablet,video-branding,,,,372.9937341,1,1,1,1286,372
12/13/2020,1,1.83,3073,36459,6,10.82230938,9157,2820,2.6,General,Accessories,Denim Jeans,Display,L,Black,Mobile,display-prospecting,,,,0,0,0,0,0,0
12/13/2020,1,3.38,2297,108472,1,500.9075715,6921,2010,2.2,General,Women's Clothing,Denim Jeans,Social Media,XXL,Green,Tablet,paidsocial-branding,,,,0,0,0,0,0,0
12/13/2020,1,2.22,2612,39813,1,0,13746,2342,2.6,General,Outerwear,Women's Boots,Paid Search,XL,Blue,Mobile,paidsearch-pmax,,,,0,0,0,0,0,0
12/13/2020,1,3.27,1320,77063,446,0,5854,1260,2.4,General,Outerwear,Beanie Hat,Video,S,White,Mobile,video-branding,,,,40.04739336,1,575,224,397,147
12/13/2020,963.5838584,3256.62,793,5935,540,0,2571,713,1.2,General,Men's Clothing,Denim Jeans,Other,L,Red,Tablet,other,,,,0,0,0,0,0,0
12/13/2020,1,2.48,3446,14891,1,0,15829,3120,2.4,General,Accessories,Women's Boots,Other,XXL,Red,Mobile,other,,,,0,0,0,0,0,0
12/13/2020,1,1.73,1421,0,1,133.362525,6006,1200,2.7,General,Accessories,Men's Jacket,Other,XL,Yellow,Tablet,other,,,,0,0,0,0,0,0
12/13/2020,930.7288897,2468.5,1351,0,426,60.71102772,6053,1187,2.1,General,Outerwear,Workwear Pants,Paid Search,M,Blue,Mobile,paidsearch-brand,,,,0,0,0,0,0,0
12/13/2020,1,2.21,3138,0,1145,0,10171,2903,1,General,Men's Clothing,Women's Boots,Other,L,White,Mobile,other,,,,0,0,0,0,0,0
12/14/2020,115.2218318,362.94,1853,19581,1,0,7469,1847,2.9,General,Outerwear,Women's Boots,Email,S,White,Tablet,affiliates,,,,0,0,0,0,0,0
12/14/2020,362.804967,598.37,2977,0,1,0,7334,2759,2.2,General,Women's Clothing,Workwear Pants,Social Media,S,Blue,Desktop,paidsocial-prospecting,,,,0,0,0,0,0,0
12/14/2020,17.34848383,29.25,1860,0,210,29.58198832,10989,1669,1.7,General,Women's Clothing,Workwear Pants,Social Media,M,Black,Tablet,paidsocial-branding,,,,0,0,0,0,0,0
12/14/2020,120.8465086,395.22,1397,0,1,0,4277,1256,1.5,General,Outerwear,Hooded Sweatshirt,Email,XXL,Blue,Mobile,affiliates,,,,0,0,0,0,0,0
12/14/2020,219.7862251,425.92,1770,58726,248,357.411184,3687,1461,1.3,General,Outerwear,Men's Jacket,Other,S,Yellow,Desktop,other,,,,0,0,0,0,0,0
12/15/2020,1,3.23,1387,79426,1,106.9548272,3509,1276,1.6,General,Men's Clothing,Hooded Sweatshirt,Other,XL,Blue,Desktop,other,,,,0,0,0,0,0,0
12/15/2020,1,1.7,1549,38949,574,0,8428,1390,1.7,General,Outerwear,Men's Jacket,Display,XXL,Red,Mobile,display-retargeting,,,,0,0,0,0,0,0
12/15/2020,1,2.75,1962,0,1,120.1646919,8597,1646,2,General,Women's Clothing,Women's Boots,Paid Search,M,Yellow,Tablet,paidsearch-brand,,,,0,0,0,0,0,0
12/15/2020,1,3.08,2070,0,319,114.8626772,6121,1688,2.4,General,Outerwear,Men's Jacket,Email,XXL,Blue,Mobile,affiliates,,,,0,0,0,0,0,0
12/15/2020,1,3.13,1762,0,1,0,5407,1608,1.9,General,Women's Clothing,Denim Jeans,Other,S,Yellow,Tablet,other,,,,0,0,0,0,0,0
12/15/2020,1,2.96,2651,89197,1,0,10279,2207,2.7,General,Women's Clothing,Beanie Hat,Email,S,Yellow,Mobile,affiliates,,,,0,0,0,0,0,0
